,Address,Date,Latitude,Longitude,NumMosquitos,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,most_recent_spray,WnvPresent
5323,"2200 West 51st Street, Chicago, IL 60609, USA",2011-06-17,41.801,-87.679,6,0,1,0,0,0,0,3650,0
5324,"2200 West 51st Street, Chicago, IL 60609, USA",2011-06-17,41.801,-87.679,2,0,0,1,0,0,0,3650,0
5325,"2200 West 51st Street, Chicago, IL 60609, USA",2011-06-24,41.801,-87.679,1,0,1,0,0,0,0,3650,0
5326,"2200 West 51st Street, Chicago, IL 60609, USA",2011-07-11,41.801,-87.679,14,0,1,0,0,0,0,3650,0
5327,"2200 West 51st Street, Chicago, IL 60609, USA",2011-07-11,41.801,-87.679,2,0,0,1,0,0,0,3650,0
5328,"2200 West 51st Street, Chicago, IL 60609, USA",2011-07-15,41.801,-87.679,5,0,1,0,0,0,0,3650,0
5329,"2200 West 51st Street, Chicago, IL 60609, USA",2011-07-15,41.801,-87.679,9,0,0,1,0,0,0,3650,0
5330,"2200 West 51st Street, Chicago, IL 60609, USA",2011-07-15,41.801,-87.679,3,1,0,0,0,0,0,3650,0
5331,"2200 West 51st Street, Chicago, IL 60609, USA",2011-07-25,41.801,-87.679,5,0,1,0,0,0,0,3650,0
5332,"2200 West 51st Street, Chicago, IL 60609, USA",2011-07-25,41.801,-87.679,9,0,0,1,0,0,0,3650,0
5333,"2200 West 51st Street, Chicago, IL 60609, USA",2011-07-29,41.801,-87.679,2,0,1,0,0,0,0,3650,0
5334,"2200 West 51st Street, Chicago, IL 60609, USA",2011-07-29,41.801,-87.679,3,0,0,1,0,0,0,3650,0
5335,"2200 West 51st Street, Chicago, IL 60609, USA",2011-08-12,41.801,-87.679,1,0,1,0,0,0,0,3650,0
5336,"2200 West 51st Street, Chicago, IL 60609, USA",2011-08-26,41.801,-87.679,1,0,1,0,0,0,0,3650,0
5337,"2200 West 51st Street, Chicago, IL 60609, USA",2011-08-26,41.801,-87.679,2,1,0,0,0,0,0,3650,0
5338,"2200 West 51st Street, Chicago, IL 60609, USA",2011-09-12,41.801,-87.679,8,0,1,0,0,0,0,3650,0
5339,"2200 West 51st Street, Chicago, IL 60609, USA",2011-09-12,41.801,-87.679,2,0,0,1,0,0,0,3650,0
5340,"2200 West 51st Street, Chicago, IL 60609, USA",2011-09-16,41.801,-87.679,5,0,0,1,0,0,0,3650,0
5341,"2200 West 51st Street, Chicago, IL 60609, USA",2011-09-23,41.801,-87.679,4,0,1,0,0,0,0,3650,0
5342,"2200 West 51st Street, Chicago, IL 60609, USA",2011-09-23,41.801,-87.679,1,1,0,0,0,0,0,3650,0
5343,"2200 West 51st Street, Chicago, IL 60609, USA",2011-09-30,41.801,-87.679,6,0,1,0,0,0,0,3650,0
5344,"2200 West 51st Street, Chicago, IL 60609, USA",2011-09-30,41.801,-87.679,1,1,0,0,0,0,0,3650,0
5345,"2200 West 51st Street, Chicago, IL 60609, USA",2013-06-07,41.801,-87.679,7,0,0,1,0,0,0,3650,0
5346,"2200 West 51st Street, Chicago, IL 60609, USA",2013-06-14,41.801,-87.679,2,0,1,0,0,0,0,3650,0
5347,"2200 West 51st Street, Chicago, IL 60609, USA",2013-06-14,41.801,-87.679,13,0,0,1,0,0,0,3650,0
5348,"2200 West 51st Street, Chicago, IL 60609, USA",2013-06-21,41.801,-87.679,6,0,1,0,0,0,0,3650,0
5349,"2200 West 51st Street, Chicago, IL 60609, USA",2013-06-27,41.801,-87.679,21,0,1,0,0,0,0,3650,0
5350,"2200 West 51st Street, Chicago, IL 60609, USA",2013-06-27,41.801,-87.679,4,0,0,1,0,0,0,3650,0
5351,"2200 West 51st Street, Chicago, IL 60609, USA",2013-07-08,41.801,-87.679,12,0,0,1,0,0,0,3650,0
5352,"2200 West 51st Street, Chicago, IL 60609, USA",2013-07-12,41.801,-87.679,36,0,1,0,0,0,0,3650,0
5353,"2200 West 51st Street, Chicago, IL 60609, USA",2013-07-12,41.801,-87.679,36,0,0,1,0,0,0,3650,0
5354,"2200 West 51st Street, Chicago, IL 60609, USA",2013-07-19,41.801,-87.679,28,0,0,1,0,0,0,3650,0
5355,"2200 West 51st Street, Chicago, IL 60609, USA",2013-07-19,41.801,-87.679,26,0,0,1,0,0,0,3650,0
5356,"2200 West 51st Street, Chicago, IL 60609, USA",2013-07-25,41.801,-87.679,6,0,1,0,0,0,0,3650,0
5357,"2200 West 51st Street, Chicago, IL 60609, USA",2013-07-25,41.801,-87.679,10,0,0,1,0,0,0,3650,0
5358,"2200 West 51st Street, Chicago, IL 60609, USA",2013-08-01,41.801,-87.679,13,0,1,0,0,0,0,3650,0
5359,"2200 West 51st Street, Chicago, IL 60609, USA",2013-08-01,41.801,-87.679,21,0,0,1,0,0,0,3650,0
5360,"2200 West 51st Street, Chicago, IL 60609, USA",2013-08-08,41.801,-87.679,48,0,1,0,0,0,0,3650,1
5361,"2200 West 51st Street, Chicago, IL 60609, USA",2013-08-08,41.801,-87.679,24,0,0,1,0,0,0,3650,0
5362,"2200 West 51st Street, Chicago, IL 60609, USA",2013-08-08,41.801,-87.679,2,1,0,0,0,0,0,3650,0
5363,"2200 West 51st Street, Chicago, IL 60609, USA",2013-08-15,41.801,-87.679,12,0,1,0,0,0,0,3650,0
5364,"2200 West 51st Street, Chicago, IL 60609, USA",2013-08-15,41.801,-87.679,14,0,0,1,0,0,0,3650,0
5365,"2200 West 51st Street, Chicago, IL 60609, USA",2013-08-15,41.801,-87.679,33,1,0,0,0,0,0,3650,1
5366,"2200 West 51st Street, Chicago, IL 60609, USA",2013-08-22,41.801,-87.679,3,0,1,0,0,0,0,3650,0
5367,"2200 West 51st Street, Chicago, IL 60609, USA",2013-08-22,41.801,-87.679,1,0,0,1,0,0,0,3650,1
5368,"2200 West 51st Street, Chicago, IL 60609, USA",2013-08-22,41.801,-87.679,4,1,0,0,0,0,0,3650,0
5369,"2200 West 51st Street, Chicago, IL 60609, USA",2013-09-06,41.801,-87.679,13,0,1,0,0,0,0,3650,1
5370,"2200 West 51st Street, Chicago, IL 60609, USA",2013-09-06,41.801,-87.679,17,1,0,0,0,0,0,3650,0
5371,"2200 West 51st Street, Chicago, IL 60609, USA",2013-09-12,41.801,-87.679,4,0,1,0,0,0,0,3650,0
5372,"2200 West 51st Street, Chicago, IL 60609, USA",2013-09-12,41.801,-87.679,15,1,0,0,0,0,0,3650,0
5373,"2200 West 51st Street, Chicago, IL 60609, USA",2013-09-19,41.801,-87.679,13,1,0,0,0,0,0,3650,0
5374,"2200 West 51st Street, Chicago, IL 60609, USA",2013-09-26,41.801,-87.679,9,1,0,0,0,0,0,3650,0
5375,"3500 West 51st Street, Chicago, IL 60632, USA",2007-07-11,41.801,-87.712,2,1,0,0,0,0,0,3650,0
5376,"3500 West 51st Street, Chicago, IL 60632, USA",2007-07-18,41.801,-87.712,7,0,1,0,0,0,0,3650,0
5377,"3500 West 51st Street, Chicago, IL 60632, USA",2007-07-18,41.801,-87.712,4,0,0,1,0,0,0,3650,0
5378,"3500 West 51st Street, Chicago, IL 60632, USA",2007-07-18,41.801,-87.712,7,1,0,0,0,0,0,3650,0
5379,"3500 West 51st Street, Chicago, IL 60632, USA",2007-07-19,41.801,-87.712,1,0,0,0,1,0,0,3650,0
5380,"3500 West 51st Street, Chicago, IL 60632, USA",2007-08-01,41.801,-87.712,3,0,1,0,0,0,0,3650,0
5381,"3500 West 51st Street, Chicago, IL 60632, USA",2007-08-01,41.801,-87.712,2,0,1,0,0,0,0,3650,0
5382,"3500 West 51st Street, Chicago, IL 60632, USA",2007-08-01,41.801,-87.712,1,0,0,1,0,0,0,3650,0
5383,"3500 West 51st Street, Chicago, IL 60632, USA",2007-08-01,41.801,-87.712,3,1,0,0,0,0,0,3650,0
5384,"3500 West 51st Street, Chicago, IL 60632, USA",2007-08-01,41.801,-87.712,6,1,0,0,0,0,0,3650,0
5385,"3500 West 51st Street, Chicago, IL 60632, USA",2007-08-15,41.801,-87.712,8,1,0,0,0,0,0,3650,0
5386,"3500 West 51st Street, Chicago, IL 60632, USA",2007-08-21,41.801,-87.712,16,0,1,0,0,0,0,3650,0
5387,"3500 West 51st Street, Chicago, IL 60632, USA",2007-08-21,41.801,-87.712,2,0,0,1,0,0,0,3650,0
5388,"3500 West 51st Street, Chicago, IL 60632, USA",2007-08-21,41.801,-87.712,35,1,0,0,0,0,0,3650,0
5389,"3500 West 51st Street, Chicago, IL 60632, USA",2007-08-24,41.801,-87.712,2,1,0,0,0,0,0,3650,0
5390,"3500 West 51st Street, Chicago, IL 60632, USA",2007-09-04,41.801,-87.712,19,0,1,0,0,0,0,3650,0
5391,"3500 West 51st Street, Chicago, IL 60632, USA",2007-09-04,41.801,-87.712,16,1,0,0,0,0,0,3650,0
5392,"3500 West 51st Street, Chicago, IL 60632, USA",2007-09-12,41.801,-87.712,5,0,1,0,0,0,0,3650,0
5393,"3500 West 51st Street, Chicago, IL 60632, USA",2007-09-12,41.801,-87.712,15,1,0,0,0,0,0,3650,0
5394,"3500 West 51st Street, Chicago, IL 60632, USA",2007-09-18,41.801,-87.712,14,0,1,0,0,0,0,3650,0
5395,"3500 West 51st Street, Chicago, IL 60632, USA",2007-09-18,41.801,-87.712,20,1,0,0,0,0,0,3650,0
5396,"3500 West 51st Street, Chicago, IL 60632, USA",2007-09-24,41.801,-87.712,17,1,0,0,0,0,0,3650,0
5397,"3500 West 51st Street, Chicago, IL 60632, USA",2007-10-04,41.801,-87.712,5,0,1,0,0,0,0,3650,0
5398,"3500 West 51st Street, Chicago, IL 60632, USA",2007-10-04,41.801,-87.712,12,1,0,0,0,0,0,3650,1
5399,"3500 West 51st Street, Chicago, IL 60632, USA",2007-10-04,41.801,-87.712,1,0,0,0,1,0,0,3650,0
5400,"3500 West 51st Street, Chicago, IL 60632, USA",2007-10-04,41.801,-87.712,1,0,0,0,0,0,1,3650,0
5401,"3500 West 51st Street, Chicago, IL 60632, USA",2009-05-28,41.801,-87.712,1,0,1,0,0,0,0,3650,0
5402,"3500 West 51st Street, Chicago, IL 60632, USA",2009-06-02,41.801,-87.712,3,0,1,0,0,0,0,3650,0
5403,"3500 West 51st Street, Chicago, IL 60632, USA",2009-06-02,41.801,-87.712,5,0,0,1,0,0,0,3650,0
5404,"3500 West 51st Street, Chicago, IL 60632, USA",2009-06-05,41.801,-87.712,1,0,1,0,0,0,0,3650,0
5405,"3500 West 51st Street, Chicago, IL 60632, USA",2009-06-12,41.801,-87.712,1,0,1,0,0,0,0,3650,0
5406,"3500 West 51st Street, Chicago, IL 60632, USA",2009-06-12,41.801,-87.712,3,0,0,1,0,0,0,3650,0
5407,"3500 West 51st Street, Chicago, IL 60632, USA",2009-06-19,41.801,-87.712,4,0,1,0,0,0,0,3650,0
5408,"3500 West 51st Street, Chicago, IL 60632, USA",2009-07-06,41.801,-87.712,1,0,1,0,0,0,0,3650,0
5409,"3500 West 51st Street, Chicago, IL 60632, USA",2009-07-17,41.801,-87.712,5,0,1,0,0,0,0,3650,0
5410,"3500 West 51st Street, Chicago, IL 60632, USA",2009-07-17,41.801,-87.712,4,0,0,1,0,0,0,3650,0
5411,"3500 West 51st Street, Chicago, IL 60632, USA",2009-07-31,41.801,-87.712,6,0,1,0,0,0,0,3650,0
5412,"3500 West 51st Street, Chicago, IL 60632, USA",2009-08-07,41.801,-87.712,1,0,1,0,0,0,0,3650,0
5413,"3500 West 51st Street, Chicago, IL 60632, USA",2009-08-27,41.801,-87.712,1,0,1,0,0,0,0,3650,0
5414,"3500 West 51st Street, Chicago, IL 60632, USA",2009-09-03,41.801,-87.712,1,0,1,0,0,0,0,3650,0
5415,"3500 West 51st Street, Chicago, IL 60632, USA",2009-09-17,41.801,-87.712,1,0,1,0,0,0,0,3650,0
5416,"3500 West 51st Street, Chicago, IL 60632, USA",2009-09-25,41.801,-87.712,1,0,1,0,0,0,0,3650,0
5417,"3500 West 51st Street, Chicago, IL 60632, USA",2011-06-24,41.801,-87.712,1,0,0,1,0,0,0,3650,0
5418,"3500 West 51st Street, Chicago, IL 60632, USA",2011-07-15,41.801,-87.712,6,0,1,0,0,0,0,3650,0
5419,"3500 West 51st Street, Chicago, IL 60632, USA",2011-07-25,41.801,-87.712,2,0,1,0,0,0,0,3650,0
5420,"3500 West 51st Street, Chicago, IL 60632, USA",2011-07-25,41.801,-87.712,1,0,0,1,0,0,0,3650,0
5421,"3500 West 51st Street, Chicago, IL 60632, USA",2011-07-29,41.801,-87.712,1,0,1,0,0,0,0,3650,0
5422,"3500 West 51st Street, Chicago, IL 60632, USA",2011-08-05,41.801,-87.712,1,0,1,0,0,0,0,3650,0
5423,"3500 West 51st Street, Chicago, IL 60632, USA",2011-08-05,41.801,-87.712,1,0,0,1,0,0,0,3650,0
5424,"3500 West 51st Street, Chicago, IL 60632, USA",2011-08-12,41.801,-87.712,2,0,1,0,0,0,0,3650,0
5425,"3500 West 51st Street, Chicago, IL 60632, USA",2011-08-19,41.801,-87.712,1,0,1,0,0,0,0,3650,0
5426,"3500 West 51st Street, Chicago, IL 60632, USA",2011-08-19,41.801,-87.712,1,1,0,0,0,0,0,3650,0
5427,"3500 West 51st Street, Chicago, IL 60632, USA",2011-08-26,41.801,-87.712,2,0,1,0,0,0,0,3650,0
5428,"3500 West 51st Street, Chicago, IL 60632, USA",2011-09-01,41.801,-87.712,2,0,1,0,0,0,0,3650,0
5429,"3500 West 51st Street, Chicago, IL 60632, USA",2011-09-12,41.801,-87.712,1,0,1,0,0,0,0,3650,0
5430,"3500 West 51st Street, Chicago, IL 60632, USA",2011-09-16,41.801,-87.712,13,0,1,0,0,0,0,3650,0
5431,"3500 West 51st Street, Chicago, IL 60632, USA",2011-09-23,41.801,-87.712,6,0,1,0,0,0,0,3650,0
5432,"3500 West 51st Street, Chicago, IL 60632, USA",2013-06-07,41.801,-87.712,2,0,1,0,0,0,0,3650,0
5433,"3500 West 51st Street, Chicago, IL 60632, USA",2013-06-07,41.801,-87.712,2,0,0,1,0,0,0,3650,0
5434,"3500 West 51st Street, Chicago, IL 60632, USA",2013-06-14,41.801,-87.712,12,0,1,0,0,0,0,3650,0
5435,"3500 West 51st Street, Chicago, IL 60632, USA",2013-06-14,41.801,-87.712,36,0,0,1,0,0,0,3650,0
5436,"3500 West 51st Street, Chicago, IL 60632, USA",2013-06-21,41.801,-87.712,7,0,1,0,0,0,0,3650,0
5437,"3500 West 51st Street, Chicago, IL 60632, USA",2013-06-21,41.801,-87.712,8,0,0,1,0,0,0,3650,0
5438,"3500 West 51st Street, Chicago, IL 60632, USA",2013-06-27,41.801,-87.712,7,0,1,0,0,0,0,3650,0
5439,"3500 West 51st Street, Chicago, IL 60632, USA",2013-06-27,41.801,-87.712,29,0,0,1,0,0,0,3650,0
5440,"3500 West 51st Street, Chicago, IL 60632, USA",2013-07-08,41.801,-87.712,16,0,0,1,0,0,0,3650,0
5441,"3500 West 51st Street, Chicago, IL 60632, USA",2013-07-12,41.801,-87.712,23,0,1,0,0,0,0,3650,0
5442,"3500 West 51st Street, Chicago, IL 60632, USA",2013-07-12,41.801,-87.712,36,0,0,1,0,0,0,3650,0
5443,"3500 West 51st Street, Chicago, IL 60632, USA",2013-07-12,41.801,-87.712,47,0,0,1,0,0,0,3650,0
5444,"3500 West 51st Street, Chicago, IL 60632, USA",2013-07-19,41.801,-87.712,17,0,1,0,0,0,0,3650,0
5445,"3500 West 51st Street, Chicago, IL 60632, USA",2013-07-25,41.801,-87.712,7,0,0,1,0,0,0,3650,0
5446,"3500 West 51st Street, Chicago, IL 60632, USA",2013-08-01,41.801,-87.712,3,0,1,0,0,0,0,3650,0
5447,"3500 West 51st Street, Chicago, IL 60632, USA",2013-08-08,41.801,-87.712,21,0,1,0,0,0,0,3650,0
5448,"3500 West 51st Street, Chicago, IL 60632, USA",2013-08-08,41.801,-87.712,13,0,0,1,0,0,0,3650,0
5449,"3500 West 51st Street, Chicago, IL 60632, USA",2013-08-15,41.801,-87.712,3,0,0,1,0,0,0,3650,0
5450,"3500 West 51st Street, Chicago, IL 60632, USA",2013-08-15,41.801,-87.712,3,1,0,0,0,0,0,3650,0
5451,"3500 West 51st Street, Chicago, IL 60632, USA",2013-08-22,41.801,-87.712,4,0,0,1,0,0,0,3650,0
5452,"3500 West 51st Street, Chicago, IL 60632, USA",2013-08-29,41.801,-87.712,4,0,1,0,0,0,0,3650,0
5453,"3500 West 51st Street, Chicago, IL 60632, USA",2013-09-06,41.801,-87.712,4,0,1,0,0,0,0,3650,0
5454,"3500 West 51st Street, Chicago, IL 60632, USA",2013-09-06,41.801,-87.712,1,1,0,0,0,0,0,3650,0
5455,"3500 West 51st Street, Chicago, IL 60632, USA",2013-09-19,41.801,-87.712,7,1,0,0,0,0,0,3650,0
5456,"3500 West 51st Street, Chicago, IL 60632, USA",2013-09-26,41.801,-87.712,7,1,0,0,0,0,0,3650,0
5457,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-07-11,41.778,-87.752,22,0,1,0,0,0,0,3650,0
5458,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-07-11,41.778,-87.752,2,1,0,0,0,0,0,3650,0
5459,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-07-11,41.778,-87.752,2,0,0,0,0,0,1,3650,0
5460,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-07-18,41.778,-87.752,2,0,1,0,0,0,0,3650,0
5461,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-07-18,41.778,-87.752,1,1,0,0,0,0,0,3650,0
5462,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-07-19,41.778,-87.752,8,0,1,0,0,0,0,3650,0
5463,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-08-01,41.778,-87.752,28,0,1,0,0,0,0,3650,1
5464,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-08-01,41.778,-87.752,3,0,1,0,0,0,0,3650,0
5465,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-08-01,41.778,-87.752,3,0,0,1,0,0,0,3650,0
5466,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-08-01,41.778,-87.752,1,0,0,1,0,0,0,3650,0
5467,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-08-01,41.778,-87.752,5,1,0,0,0,0,0,3650,0
5468,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-08-01,41.778,-87.752,8,1,0,0,0,0,0,3650,0
5469,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-08-01,41.778,-87.752,1,0,0,0,1,0,0,3650,0
5470,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-08-07,41.778,-87.752,29,0,1,0,0,0,0,3650,0
5471,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-08-07,41.778,-87.752,4,1,0,0,0,0,0,3650,0
5472,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-08-15,41.778,-87.752,41,0,1,0,0,0,0,3650,0
5473,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-08-15,41.778,-87.752,29,0,1,0,0,0,0,3650,0
5474,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-08-15,41.778,-87.752,5,0,0,1,0,0,0,3650,0
5475,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-08-15,41.778,-87.752,47,1,0,0,0,0,0,3650,0
5476,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-08-15,41.778,-87.752,33,1,0,0,0,0,0,3650,0
5477,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-08-15,41.778,-87.752,1,0,0,0,0,0,1,3650,0
5478,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-08-21,41.778,-87.752,46,0,1,0,0,0,0,3650,0
5479,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-08-21,41.778,-87.752,8,0,1,0,0,0,0,3650,0
5480,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-08-21,41.778,-87.752,50,0,1,0,0,0,0,3650,0
5481,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-08-21,41.778,-87.752,1,0,0,1,0,0,0,3650,0
5482,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-08-21,41.778,-87.752,27,1,0,0,0,0,0,3650,1
5483,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-08-21,41.778,-87.752,40,1,0,0,0,0,0,3650,1
5484,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-08-24,41.778,-87.752,18,0,1,0,0,0,0,3650,0
5485,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-08-24,41.778,-87.752,28,1,0,0,0,0,0,3650,0
5486,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-09-04,41.778,-87.752,10,0,1,0,0,0,0,3650,0
5487,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-09-04,41.778,-87.752,1,0,0,1,0,0,0,3650,0
5488,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-09-04,41.778,-87.752,14,1,0,0,0,0,0,3650,0
5489,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-09-04,41.778,-87.752,2,0,0,0,1,0,0,3650,0
5490,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-09-12,41.778,-87.752,5,0,1,0,0,0,0,3650,0
5491,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-09-12,41.778,-87.752,16,1,0,0,0,0,0,3650,0
5492,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-09-19,41.778,-87.752,21,0,1,0,0,0,0,3650,0
5493,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-09-19,41.778,-87.752,2,0,0,1,0,0,0,3650,0
5494,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-09-19,41.778,-87.752,16,1,0,0,0,0,0,3650,0
5495,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-09-19,41.778,-87.752,3,0,0,0,0,0,1,3650,0
5496,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-09-24,41.778,-87.752,5,0,1,0,0,0,0,3650,0
5497,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-09-24,41.778,-87.752,4,1,0,0,0,0,0,3650,0
5498,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-10-04,41.778,-87.752,13,0,1,0,0,0,0,3650,0
5499,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-10-04,41.778,-87.752,29,1,0,0,0,0,0,3650,0
5500,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2007-10-04,41.778,-87.752,3,0,0,0,0,0,1,3650,0
5501,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2009-06-19,41.778,-87.752,1,0,1,0,0,0,0,3650,0
5502,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2009-06-26,41.778,-87.752,1,0,1,0,0,0,0,3650,0
5503,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2009-07-06,41.778,-87.752,1,0,0,1,0,0,0,3650,0
5504,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2009-07-10,41.778,-87.752,1,0,1,0,0,0,0,3650,0
5505,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2009-07-17,41.778,-87.752,1,0,0,1,0,0,0,3650,0
5506,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2009-07-31,41.778,-87.752,4,0,1,0,0,0,0,3650,0
5507,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2009-07-31,41.778,-87.752,1,0,0,1,0,0,0,3650,0
5508,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2009-08-13,41.778,-87.752,2,0,1,0,0,0,0,3650,0
5509,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2009-08-13,41.778,-87.752,1,0,0,1,0,0,0,3650,0
5510,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2009-09-25,41.778,-87.752,4,0,1,0,0,0,0,3650,0
5511,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2011-06-17,41.778,-87.752,7,0,1,0,0,0,0,3650,0
5512,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2011-06-24,41.778,-87.752,1,0,0,1,0,0,0,3650,0
5513,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2011-06-30,41.778,-87.752,10,0,1,0,0,0,0,3650,0
5514,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2011-06-30,41.778,-87.752,20,0,0,1,0,0,0,3650,0
5515,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2011-07-11,41.778,-87.752,3,0,1,0,0,0,0,3650,0
5516,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2011-07-11,41.778,-87.752,16,0,0,1,0,0,0,3650,0
5517,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2011-07-15,41.778,-87.752,21,0,1,0,0,0,0,3650,0
5518,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2011-07-15,41.778,-87.752,3,0,0,1,0,0,0,3650,0
5519,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2011-07-25,41.778,-87.752,16,0,1,0,0,0,0,3650,0
5520,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2011-07-25,41.778,-87.752,7,0,0,1,0,0,0,3650,0
5521,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2011-07-25,41.778,-87.752,10,1,0,0,0,0,0,3650,0
5522,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2011-07-29,41.778,-87.752,2,0,1,0,0,0,0,3650,0
