Address,Date,Latitude,Longitude,NumMosquitos,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,most_recent_spray,WnvPresent,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Month,Year,Weather_hot_dry,Weather_normal
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2007-09-04,41.961,-87.777,2,0,1,0,0,0,0,3650,0,1,89,63,76,60,66,0,11, ,0.0,29.28,30.0,2.8,22,4.3,9,2007,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2007-09-18,41.961,-87.777,2,0,1,0,0,0,0,3650,0,1,88,63,76,58,65,0,11, ,0.0,29.34,30.06,12.9,19,13.1,9,2007,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2007-09-18,41.961,-87.777,1,1,0,0,0,0,0,3650,0,1,88,63,76,58,65,0,11, ,0.0,29.34,30.06,12.9,19,13.1,9,2007,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2007-09-24,41.961,-87.777,2,0,1,0,0,0,0,3650,0,1,90,68,79,63,68,0,14, ,0.0,29.27,29.99,11.4,19,11.9,9,2007,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2007-10-04,41.961,-87.777,1,0,1,0,0,0,0,3650,0,1,82,51,67,56,61,0,2,HZ,0.0,29.34,30.04,3.9,17,4.6,10,2007,1,0
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2009-05-28,41.961,-87.777,1,0,0,1,0,0,0,3650,0,1,62,54,58,51,54,7,0, ,0.0,29.06,29.76,6.8,30,8.1,5,2009,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2009-06-02,41.961,-87.777,5,0,1,0,0,0,0,3650,0,1,60,48,54,46,50,11,0,RA BR,0.12,29.36,30.09,7.4,3,8.0,6,2009,0,0
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2009-06-02,41.961,-87.777,10,0,0,1,0,0,0,3650,0,1,60,48,54,46,50,11,0,RA BR,0.12,29.36,30.09,7.4,3,8.0,6,2009,0,0
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2009-06-12,41.961,-87.777,1,0,1,0,0,0,0,3650,0,1,74,49,62,49,55,3,0,RA,0.002,29.24,29.95,4.4,7,5.8,6,2009,0,0
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2009-06-19,41.961,-87.777,1,0,1,0,0,0,0,3650,0,1,86,65,76,67,69,0,11,TS TSRA BR,3.97,28.97,29.7,7.2,18,11.6,6,2009,0,0
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2009-06-19,41.961,-87.777,2,0,0,1,0,0,0,3650,0,1,86,65,76,67,69,0,11,TS TSRA BR,3.97,28.97,29.7,7.2,18,11.6,6,2009,0,0
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2009-06-26,41.961,-87.777,4,0,1,0,0,0,0,3650,0,1,86,69,78,60,72,0,13, ,0.0,29.34,29.85,6.4,4,8.2,6,2009,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2009-06-26,41.961,-87.777,1,0,0,1,0,0,0,3650,0,1,86,69,78,60,72,0,13, ,0.0,29.34,29.85,6.4,4,8.2,6,2009,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2009-07-06,41.961,-87.777,3,0,1,0,0,0,0,3650,0,1,86,60,73,54,62,0,8, ,0.0,29.14,29.86,7.5,31,7.8,7,2009,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2009-07-06,41.961,-87.777,1,1,0,0,0,0,0,3650,0,1,86,60,73,54,62,0,8, ,0.0,29.14,29.86,7.5,31,7.8,7,2009,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2009-07-06,41.961,-87.777,1,0,0,0,1,0,0,3650,0,1,86,60,73,54,62,0,8, ,0.0,29.14,29.86,7.5,31,7.8,7,2009,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2009-07-10,41.961,-87.777,2,0,1,0,0,0,0,3650,0,1,82,63,73,64,67,0,8,RA BR,0.08,29.34,30.06,4.4,21,4.9,7,2009,0,0
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2009-07-24,41.961,-87.777,7,0,1,0,0,0,0,3650,0,1,83,61,72,59,64,0,7,TSRA RA,0.14,29.08,29.83,8.9,23,9.8,7,2009,0,0
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2009-07-24,41.961,-87.777,1,0,0,1,0,0,0,3650,0,1,83,61,72,59,64,0,7,TSRA RA,0.14,29.08,29.83,8.9,23,9.8,7,2009,0,0
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2009-07-31,41.961,-87.777,1,0,1,0,0,0,0,3650,0,1,81,58,70,54,61,0,5, ,0.0,29.23,29.94,6.2,26,7.3,7,2009,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2009-07-31,41.961,-87.777,2,0,0,1,0,0,0,3650,0,1,81,58,70,54,61,0,5, ,0.0,29.23,29.94,6.2,26,7.3,7,2009,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2009-08-07,41.961,-87.777,2,0,1,0,0,0,0,3650,0,1,74,64,69,59,63,0,4,RA BR,0.33,29.36,30.09,7.3,15,7.8,8,2009,0,0
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2009-08-13,41.961,-87.777,1,0,1,0,0,0,0,3650,0,1,86,60,73,55,63,0,8, ,0.0,29.38,30.1,1.5,14,3.8,8,2009,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2009-08-27,41.961,-87.777,1,0,1,0,0,0,0,3650,0,1,67,61,64,60,61,1,0,RA BR,0.95,29.36,30.08,9.1,7,9.7,8,2009,0,0
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2009-09-14,41.961,-87.777,5,0,1,0,0,0,0,3650,0,1,84,58,71,55,61,0,6, ,0.0,29.34,30.07,0.1,33,2.1,9,2009,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2009-09-17,41.961,-87.777,1,0,1,0,0,0,0,3650,0,1,72,50,61,52,56,4,0, ,0.0,29.45,30.18,3.4,5,4.2,9,2009,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2009-09-17,41.961,-87.777,1,0,0,1,0,0,0,3650,0,1,72,50,61,52,56,4,0, ,0.0,29.45,30.18,3.4,5,4.2,9,2009,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2009-09-25,41.961,-87.777,1,0,0,1,0,0,0,3650,0,1,70,60,65,57,60,0,0,RA DZ BR,0.16,29.39,30.12,5.4,11,7.3,9,2009,0,0
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2011-06-10,41.961,-87.777,2,0,0,1,0,0,0,3650,0,1,69,51,60,56,57,5,0,RA BR HZ,0.52,29.21,29.94,6.4,3,8.0,6,2011,0,0
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2011-06-17,41.961,-87.777,3,0,0,1,0,0,0,3650,0,1,82,60,71,60,64,0,6, ,0.0,29.13,29.83,5.8,6,6.6,6,2011,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2011-06-24,41.961,-87.777,1,0,0,1,0,0,0,3650,0,1,68,60,64,56,59,1,0, ,0.0,29.08,29.76,9.4,29,9.6,6,2011,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2011-07-15,41.961,-87.777,2,0,1,0,0,0,0,3650,0,1,87,70,79,60,66,0,14, ,0.002,29.27,29.98,5.4,9,6.7,7,2011,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2011-07-15,41.961,-87.777,1,0,0,1,0,0,0,3650,0,1,87,70,79,60,66,0,14, ,0.002,29.27,29.98,5.4,9,6.7,7,2011,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2011-07-25,41.961,-87.777,2,0,1,0,0,0,0,3650,0,1,88,73,81,66,71,0,16, ,0.0,29.2,29.91,3.4,32,6.5,7,2011,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2011-07-29,41.961,-87.777,1,1,0,0,0,0,0,3650,0,1,86,71,79,67,71,0,14,BR,0.7,29.28,29.98,4.3,4,5.9,7,2011,0,0
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2011-08-12,41.961,-87.777,1,0,0,1,0,0,0,3650,0,1,81,60,71,59,64,0,6, ,0.0,29.22,29.94,8.3,19,8.5,8,2011,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2011-08-19,41.961,-87.777,2,0,1,0,0,0,0,3650,0,1,87,64,76,63,68,0,11, ,0.0,29.18,29.89,3.3,14,5.2,8,2011,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2011-08-26,41.961,-87.777,1,0,1,0,0,0,0,3650,0,1,83,59,71,58,63,0,6, ,0.0,29.26,29.98,1.9,26,3.3,8,2011,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2011-09-16,41.961,-87.777,11,0,1,0,0,0,0,3650,0,1,58,46,52,40,47,13,0, ,0.0,29.59,30.33,1.4,8,3.3,9,2011,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2011-09-16,41.961,-87.777,2,0,0,0,0,1,0,3650,0,1,58,46,52,40,47,13,0, ,0.0,29.59,30.33,1.4,8,3.3,9,2011,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2011-09-23,41.961,-87.777,4,0,1,0,0,0,0,3650,0,1,62,48,55,44,49,10,0, ,0.0,29.33,30.06,5.9,36,7.0,9,2011,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2011-09-23,41.961,-87.777,1,0,0,0,1,0,0,3650,0,1,62,48,55,44,49,10,0, ,0.0,29.33,30.06,5.9,36,7.0,9,2011,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2011-09-30,41.961,-87.777,1,0,1,0,0,0,0,3650,0,1,57,45,51,41,47,14,0,RA,0.09,29.32,30.01,14.6,34,15.0,9,2011,0,0
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2013-06-14,41.961,-87.777,4,0,0,1,0,0,0,3650,0,1,78,56,67,51,57,0,2, ,0.0,29.34,30.05,6.6,6,7.9,6,2013,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2013-06-21,41.961,-87.777,1,0,0,1,0,0,0,3650,0,1,82,68,75,65,68,0,10,RA BR,0.79,29.34,30.04,7.4,19,9.5,6,2013,0,0
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2013-06-27,41.961,-87.777,2,0,1,0,0,0,0,3650,0,1,90,64,77,67,70,0,12,BR,0.92,29.01,29.73,7.2,29,7.2,6,2013,0,0
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2013-07-08,41.961,-87.777,2,0,1,0,0,0,0,3650,0,1,86,70,78,71,74,0,13,TSRA RA BR,0.5,29.24,29.95,7.8,23,8.4,7,2013,0,0
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2013-07-12,41.961,-87.777,5,0,1,0,0,0,0,3650,0,1,83,58,71,53,61,0,6, ,0.0,29.38,30.1,4.0,8,4.8,7,2013,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2013-07-12,41.961,-87.777,2,0,0,1,0,0,0,3650,0,1,83,58,71,53,61,0,6, ,0.0,29.38,30.1,4.0,8,4.8,7,2013,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2013-07-19,41.961,-87.777,2,0,1,0,0,0,0,3650,0,1,96,71,84,70,75,0,19,TS BR,0.58,29.1,29.83,13.3,25,14.0,7,2013,0,0
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2013-07-19,41.961,-87.777,4,0,0,1,0,0,0,3650,0,1,96,71,84,70,75,0,19,TS BR,0.58,29.1,29.83,13.3,25,14.0,7,2013,0,0
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2013-07-25,41.961,-87.777,7,0,1,0,0,0,0,3650,0,1,81,57,69,54,61,0,4, ,0.0,29.33,30.05,4.1,23,5.1,7,2013,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2013-07-25,41.961,-87.777,2,0,0,1,0,0,0,3650,0,1,81,57,69,54,61,0,4, ,0.0,29.33,30.05,4.1,23,5.1,7,2013,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2013-08-01,41.961,-87.777,9,0,1,0,0,0,0,3650,0,1,81,61,71,57,62,0,6, ,0.0,29.23,29.95,7.6,30,7.8,8,2013,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2013-08-01,41.961,-87.777,3,0,0,1,0,0,0,3650,0,1,81,61,71,57,62,0,6, ,0.0,29.23,29.95,7.6,30,7.8,8,2013,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2013-08-08,41.961,-87.777,16,0,1,0,0,0,0,3650,0,1,78,65,72,56,62,0,7, ,0.0,29.26,29.98,8.6,5,9.3,8,2013,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2013-08-15,41.961,-87.777,3,0,1,0,0,0,0,3650,0,1,75,55,65,53,58,0,0, ,0.0,29.4,30.13,4.2,24,4.9,8,2013,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2013-08-15,41.961,-87.777,4,0,0,1,0,0,0,3650,0,1,75,55,65,53,58,0,0, ,0.0,29.4,30.13,4.2,24,4.9,8,2013,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2013-08-22,41.961,-87.777,5,0,1,0,0,0,0,3650,0,1,78,68,73,67,69,0,8,RA,0.23,29.36,30.05,1.5,23,7.0,8,2013,0,0
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2013-08-22,41.961,-87.777,4,1,0,0,0,0,0,3650,0,1,78,68,73,67,69,0,8,RA,0.23,29.36,30.05,1.5,23,7.0,8,2013,0,0
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2013-08-29,41.961,-87.777,11,0,1,0,0,0,0,3650,0,1,89,66,78,64,69,0,13,BR HZ,0.0,29.29,30.01,3.9,10,4.7,8,2013,0,0
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2013-09-06,41.961,-87.777,8,0,1,0,0,0,0,3650,0,1,86,57,72,58,64,0,7, ,0.0,29.38,30.11,4.7,20,6.0,9,2013,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2013-09-06,41.961,-87.777,1,1,0,0,0,0,0,3650,0,1,86,57,72,58,64,0,7, ,0.0,29.38,30.11,4.7,20,6.0,9,2013,0,1
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2013-09-12,41.961,-87.777,8,0,1,0,0,0,0,3650,0,1,82,62,72,59,64,0,7,RA,0.002,29.28,29.98,7.0,35,9.4,9,2013,0,0
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2013-09-12,41.961,-87.777,1,0,0,1,0,0,0,3650,0,1,82,62,72,59,64,0,7,RA,0.002,29.28,29.98,7.0,35,9.4,9,2013,0,0
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2013-09-12,41.961,-87.777,4,1,0,0,0,0,0,3650,0,1,82,62,72,59,64,0,7,RA,0.002,29.28,29.98,7.0,35,9.4,9,2013,0,0
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2013-09-19,41.961,-87.777,4,0,1,0,0,0,0,3650,0,1,84,69,77,68,70,0,12,TS TSRA RA FG BR HZ,0.84,29.14,29.87,8.3,16,10.6,9,2013,0,0
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2013-09-19,41.961,-87.777,6,1,0,0,0,0,0,3650,0,1,84,69,77,68,70,0,12,TS TSRA RA FG BR HZ,0.84,29.14,29.87,8.3,16,10.6,9,2013,0,0
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2013-09-26,41.961,-87.777,2,1,0,0,0,0,0,3650,0,1,75,50,63,52,58,2,0,BR,0.0,29.34,30.04,3.8,8,4.2,9,2013,0,0
"3300 West 104th Street, Chicago, IL 60655, USA",2007-07-02,41.704,-87.704,1,0,1,0,0,0,0,3650,0,2,77,58,68,50,59,0,3, ,0.0,29.55,30.21,7.4,12,8.5,7,2007,0,1
"3300 West 104th Street, Chicago, IL 60655, USA",2007-08-02,41.704,-87.704,1,0,1,0,0,0,0,3650,0,2,91,73,82,66,72,0,17, ,0.0,29.31,29.95,6.5,23,7.2,8,2007,0,1
"3300 West 104th Street, Chicago, IL 60655, USA",2007-08-02,41.704,-87.704,1,0,1,0,0,0,0,3650,0,2,91,73,82,66,72,0,17, ,0.0,29.31,29.95,6.5,23,7.2,8,2007,0,1
"3300 West 104th Street, Chicago, IL 60655, USA",2007-08-07,41.704,-87.704,1,0,1,0,0,0,0,3650,0,2,92,73,83,73,76,0,18,VCTS,0.06,29.11,29.74,6.3,24,8.8,8,2007,0,0
"3300 West 104th Street, Chicago, IL 60655, USA",2007-08-15,41.704,-87.704,4,0,1,0,0,0,0,3650,0,2,81,72,77,69,71,0,12,TS TSRA RA BR,0.83,29.23,29.87,4.9,6,7.1,8,2007,0,0
"3300 West 104th Street, Chicago, IL 60655, USA",2007-08-15,41.704,-87.704,2,0,0,1,0,0,0,3650,0,2,81,72,77,69,71,0,12,TS TSRA RA BR,0.83,29.23,29.87,4.9,6,7.1,8,2007,0,0
"3300 West 104th Street, Chicago, IL 60655, USA",2007-08-15,41.704,-87.704,2,1,0,0,0,0,0,3650,0,2,81,72,77,69,71,0,12,TS TSRA RA BR,0.83,29.23,29.87,4.9,6,7.1,8,2007,0,0
"3300 West 104th Street, Chicago, IL 60655, USA",2007-08-22,41.704,-87.704,1,0,1,0,0,0,0,3650,0,2,90,70,80,70,73,0,15,TSRA RA BR,0.88,29.29,29.93,5.1,21,8.4,8,2007,0,0
"3300 West 104th Street, Chicago, IL 60655, USA",2007-08-22,41.704,-87.704,4,1,0,0,0,0,0,3650,0,2,90,70,80,70,73,0,15,TSRA RA BR,0.88,29.29,29.93,5.1,21,8.4,8,2007,0,0
"3300 West 104th Street, Chicago, IL 60655, USA",2007-08-24,41.704,-87.704,6,0,1,0,0,0,0,3650,1,2,81,69,75,67,69,0,10,TS TSRA RA BR,0.2,29.16,29.81,5.5,25,7.3,8,2007,0,0
"3300 West 104th Street, Chicago, IL 60655, USA",2007-09-12,41.704,-87.704,1,1,0,0,0,0,0,3650,0,2,66,46,56,43,50,9,0, ,0.0,29.46,30.11,1.9,5,6.0,9,2007,0,1
"3300 West 104th Street, Chicago, IL 60655, USA",2007-09-19,41.704,-87.704,1,1,0,0,0,0,0,3650,0,2,84,68,76,59,65,0,11, ,0.0,29.47,30.09,3.5,25,9.0,9,2007,0,1
"3300 West 104th Street, Chicago, IL 60655, USA",2007-09-24,41.704,-87.704,6,0,1,0,0,0,0,3650,0,2,91,71,81,62,69,0,16, ,0.0,29.34,29.98,10.0,19,10.5,9,2007,0,1
"3300 West 104th Street, Chicago, IL 60655, USA",2007-09-24,41.704,-87.704,5,1,0,0,0,0,0,3650,0,2,91,71,81,62,69,0,16, ,0.0,29.34,29.98,10.0,19,10.5,9,2007,0,1
"3300 West 104th Street, Chicago, IL 60655, USA",2007-10-04,41.704,-87.704,1,1,0,0,0,0,0,3650,0,2,83,56,70,56,62,0,5, ,0.0,29.39,30.03,4.6,17,5.9,10,2007,0,1
"3300 West 104th Street, Chicago, IL 60655, USA",2009-06-02,41.704,-87.704,4,0,1,0,0,0,0,3650,0,2,61,50,56,47,51,9,0,RA BR,0.06,29.42,30.07,8.3,3,9.2,6,2009,0,0
"3300 West 104th Street, Chicago, IL 60655, USA",2009-06-02,41.704,-87.704,2,0,0,1,0,0,0,3650,0,2,61,50,56,47,51,9,0,RA BR,0.06,29.42,30.07,8.3,3,9.2,6,2009,0,0
"3300 West 104th Street, Chicago, IL 60655, USA",2009-06-05,41.704,-87.704,1,1,0,0,0,0,0,3650,0,2,80,47,64,43,54,1,0, ,0.0,29.23,29.91,6.3,25,7.2,6,2009,0,1
"3300 West 104th Street, Chicago, IL 60655, USA",2009-06-12,41.704,-87.704,1,0,1,0,0,0,0,3650,0,2,72,50,61,49,55,4,0, ,0.002,29.3,29.95,5.0,6,6.7,6,2009,0,1
"3300 West 104th Street, Chicago, IL 60655, USA",2009-06-12,41.704,-87.704,4,0,0,1,0,0,0,3650,0,2,72,50,61,49,55,4,0, ,0.002,29.3,29.95,5.0,6,6.7,6,2009,0,1
"3300 West 104th Street, Chicago, IL 60655, USA",2009-06-19,41.704,-87.704,8,0,0,1,0,0,0,3650,0,2,88,66,77,68,70,0,12,TS TSRA RA BR,0.87,29.03,29.68,6.3,18,10.5,6,2009,0,0
"3300 West 104th Street, Chicago, IL 60655, USA",2009-06-26,41.704,-87.704,3,0,1,0,0,0,0,3650,0,2,86,72,79,61,67,0,14, ,0.0,29.2,29.83,6.4,4,8.0,6,2009,0,1
"3300 West 104th Street, Chicago, IL 60655, USA",2009-07-06,41.704,-87.704,8,0,1,0,0,0,0,3650,0,2,85,63,74,54,63,0,9, ,0.0,29.2,29.84,4.2,30,5.5,7,2009,0,1
"3300 West 104th Street, Chicago, IL 60655, USA",2009-07-06,41.704,-87.704,14,0,0,1,0,0,0,3650,0,2,85,63,74,54,63,0,9, ,0.0,29.2,29.84,4.2,30,5.5,7,2009,0,1
"3300 West 104th Street, Chicago, IL 60655, USA",2009-07-10,41.704,-87.704,21,0,1,0,0,0,0,3650,0,2,84,67,76,65,68,0,11,RA BR HZ,0.12,29.41,30.04,3.6,21,4.6,7,2009,0,0
"3300 West 104th Street, Chicago, IL 60655, USA",2009-07-10,41.704,-87.704,3,0,0,1,0,0,0,3650,0,2,84,67,76,65,68,0,11,RA BR HZ,0.12,29.41,30.04,3.6,21,4.6,7,2009,0,0
"3300 West 104th Street, Chicago, IL 60655, USA",2009-07-17,41.704,-87.704,47,0,1,0,0,0,0,3650,0,2,70,58,64,52,57,1,0,RA,0.002,29.21,29.86,10.1,29,10.4,7,2009,0,0
"3300 West 104th Street, Chicago, IL 60655, USA",2009-07-17,41.704,-87.704,2,0,0,1,0,0,0,3650,0,2,70,58,64,52,57,1,0,RA,0.002,29.21,29.86,10.1,29,10.4,7,2009,0,0
"3300 West 104th Street, Chicago, IL 60655, USA",2009-07-27,41.704,-87.704,12,0,1,0,0,0,0,3650,1,2,84,66,75,61,67,0,10,RA,0.03,29.21,29.85,9.2,23,9.6,7,2009,0,0
"3300 West 104th Street, Chicago, IL 60655, USA",2009-07-27,41.704,-87.704,8,0,0,1,0,0,0,3650,1,2,84,66,75,61,67,0,10,RA,0.03,29.21,29.85,9.2,23,9.6,7,2009,0,0
"3300 West 104th Street, Chicago, IL 60655, USA",2009-07-27,41.704,-87.704,11,1,0,0,0,0,0,3650,0,2,84,66,75,61,67,0,10,RA,0.03,29.21,29.85,9.2,23,9.6,7,2009,0,0
"3300 West 104th Street, Chicago, IL 60655, USA",2009-07-31,41.704,-87.704,1,0,1,0,0,0,0,3650,0,2,82,62,72,55,62,0,7, ,0.0,29.29,29.92,5.9,27,6.7,7,2009,0,1
"3300 West 104th Street, Chicago, IL 60655, USA",2009-08-07,41.704,-87.704,2,0,1,0,0,0,0,3650,0,2,74,67,71,59,63,0,6,RA BR,0.23,29.41,30.08,6.4,15,7.2,8,2009,0,0
"3300 West 104th Street, Chicago, IL 60655, USA",2009-08-07,41.704,-87.704,6,0,0,1,0,0,0,3650,0,2,74,67,71,59,63,0,6,RA BR,0.23,29.41,30.08,6.4,15,7.2,8,2009,0,0
"3300 West 104th Street, Chicago, IL 60655, USA",2009-08-07,41.704,-87.704,2,1,0,0,0,0,0,3650,0,2,74,67,71,59,63,0,6,RA BR,0.23,29.41,30.08,6.4,15,7.2,8,2009,0,0
"3300 West 104th Street, Chicago, IL 60655, USA",2009-08-13,41.704,-87.704,4,0,1,0,0,0,0,3650,0,2,86,63,75,55,63,0,10, ,0.0,29.44,30.09,2.0,16,4.0,8,2009,0,1
"3300 West 104th Street, Chicago, IL 60655, USA",2009-08-27,41.704,-87.704,2,0,1,0,0,0,0,3650,0,2,67,62,65,61,63,0,0,RA BR,1.19,29.41,30.07,10.7,8,11.0,8,2009,0,0
"3300 West 104th Street, Chicago, IL 60655, USA",2009-09-14,41.704,-87.704,1,0,1,0,0,0,0,3650,0,2,84,59,72,56,62,0,7, ,0.0,29.4,30.05,1.1,13,2.7,9,2009,0,1
"3300 West 104th Street, Chicago, IL 60655, USA",2009-09-14,41.704,-87.704,1,1,0,0,0,0,0,3650,0,2,84,59,72,56,62,0,7, ,0.0,29.4,30.05,1.1,13,2.7,9,2009,0,1
"3300 West 104th Street, Chicago, IL 60655, USA",2009-09-17,41.704,-87.704,6,0,1,0,0,0,0,3650,0,2,71,54,63,51,57,2,0, ,0.0,29.51,30.17,4.5,8,5.4,9,2009,0,1
"3300 West 104th Street, Chicago, IL 60655, USA",2009-09-25,41.704,-87.704,2,0,1,0,0,0,0,3650,0,2,70,60,65,57,60,0,0,RA DZ BR,0.02,29.44,30.11,5.4,11,6.3,9,2009,0,0
"3300 West 104th Street, Chicago, IL 60655, USA",2009-09-25,41.704,-87.704,1,1,0,0,0,0,0,3650,0,2,70,60,65,57,60,0,0,RA DZ BR,0.02,29.44,30.11,5.4,11,6.3,9,2009,0,0
"3300 West 104th Street, Chicago, IL 60655, USA",2009-10-01,41.704,-87.704,1,0,1,0,0,0,0,3650,0,2,59,44,52,46,49,13,0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,10,2009,0,0
"3300 West 104th Street, Chicago, IL 60655, USA",2009-10-01,41.704,-87.704,1,1,0,0,0,0,0,3650,0,2,59,44,52,46,49,13,0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,10,2009,0,0
"3300 West 104th Street, Chicago, IL 60655, USA",2011-06-10,41.704,-87.704,2,0,0,1,0,0,0,3650,0,2,71,51,61,56,58,4,0,TS TSRA BR HZ,0.44,29.26,29.92,6.1,1,7.5,6,2011,0,0
"3300 West 104th Street, Chicago, IL 60655, USA",2011-06-17,41.704,-87.704,4,0,0,1,0,0,0,3650,0,2,82,64,73,60,65,0,8, ,0.0,29.18,29.81,5.3,7,6.2,6,2011,0,1
"3300 West 104th Street, Chicago, IL 60655, USA",2011-06-24,41.704,-87.704,1,0,1,0,0,0,0,3650,0,2,68,60,64,55,59,1,0, ,0.0,29.13,29.76,8.5,29,8.7,6,2011,0,1
"3300 West 104th Street, Chicago, IL 60655, USA",2011-06-24,41.704,-87.704,1,0,0,1,0,0,0,3650,0,2,68,60,64,55,59,1,0, ,0.0,29.13,29.76,8.5,29,8.7,6,2011,0,1
"3300 West 104th Street, Chicago, IL 60655, USA",2011-06-30,41.704,-87.704,33,0,1,0,0,0,0,3650,0,2,89,66,78,61,67,0,13,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,6,2011,0,0
"3300 West 104th Street, Chicago, IL 60655, USA",2011-06-30,41.704,-87.704,33,0,0,1,0,0,0,3650,0,2,89,66,78,61,67,0,13,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,6,2011,0,0
"3300 West 104th Street, Chicago, IL 60655, USA",2011-06-30,41.704,-87.704,35,0,0,1,0,0,0,3650,0,2,89,66,78,61,67,0,13,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,6,2011,0,0
"3300 West 104th Street, Chicago, IL 60655, USA",2011-07-11,41.704,-87.704,1,0,0,1,0,0,0,3650,0,2,90,70,80,70,74,0,15,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,7,2011,0,0
