Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Tmax14_days_Min,Tmax14_days_Max,Tmax14_days_Avg,Tmax14_days_Std_dev,Tmin14_days_Min,Tmin14_days_Max,Tmin14_days_Avg,Tmin14_days_Std_dev,Tavg14_days_Min,Tavg14_days_Max,Tavg14_days_Avg,Tavg14_days_Std_dev,DewPoint14_days_Min,DewPoint14_days_Max,DewPoint14_days_Avg,DewPoint14_days_Std_dev,WetBulb14_days_Min,WetBulb14_days_Max,WetBulb14_days_Avg,WetBulb14_days_Std_dev,Heat14_days_Min,Heat14_days_Max,Heat14_days_Avg,Heat14_days_Std_dev,Cool14_days_Min,Cool14_days_Max,Cool14_days_Avg,Cool14_days_Std_dev,PrecipTotal14_days_Min,PrecipTotal14_days_Max,PrecipTotal14_days_Avg,PrecipTotal14_days_Std_dev,StnPressure14_days_Min,StnPressure14_days_Max,StnPressure14_days_Avg,StnPressure14_days_Std_dev,SeaLevel14_days_Min,SeaLevel14_days_Max,SeaLevel14_days_Avg,SeaLevel14_days_Std_dev,ResultSpeed14_days_Min,ResultSpeed14_days_Max,ResultSpeed14_days_Avg,ResultSpeed14_days_Std_dev,ResultDir14_days_Min,ResultDir14_days_Max,ResultDir14_days_Avg,ResultDir14_days_Std_dev,AvgSpeed14_days_Min,AvgSpeed14_days_Max,AvgSpeed14_days_Avg,AvgSpeed14_days_Std_dev
2,2007-07-14,85,62,74,55,62.0,0,9,0.0,29.14,29.79,8.4,25,13.9,74,93,83.07142857142857,6.4031242374328485,58,75,65.14285714285714,5.5677643628300215,67,84,74.35714285714286,5.830951894845301,49,67,57.57142857142857,6.928203230275509,58,72.0,64.28571428571429,5.2977291423716695,0,0,0.0,0.0,2,19,9.357142857142858,5.830951894845301,0,0.66,0.07642857142857143,0.18100604081960034,29.12,29.56,29.313571428571425,0.14063630906907149,29.76,30.21,29.958571428571435,0.1473278470130291,2.0,12.6,6.657142857142857,3.052543525983205,4,33,18.785714285714285,9.9498743710662,5.5,12.7,8.657142857142857,2.201647734596238
2,2007-07-15,80,64,72,52,61.0,0,7,0.0,29.25,29.88,1.2,9,6.5,74,93,83.64285714285714,6.164414002968976,58,75,65.42857142857143,5.196152422706632,67,84,74.78571428571429,5.477225575051661,50,67,58.0,6.557438524302,59,72.0,64.57142857142857,5.033950669271535,0,0,0.0,0.0,2,19,9.785714285714286,5.477225575051661,0,0.66,0.07642857142857143,0.18100604081960034,29.12,29.56,29.290714285714284,0.14101087168749032,29.76,30.21,29.935714285714287,0.1468497026378849,2.0,12.6,6.892857142857143,3.050463845111046,4,33,20.285714285714285,9.055385138137417,5.5,13.9,9.207142857142857,2.484247072350799
2,2007-07-16,82,66,74,60,65.0,0,9,0.07,29.31,29.94,5.6,23,6.6,74,93,83.92857142857143,5.830951894845301,58,75,65.64285714285714,5.0990195135927845,67,84,75.0,5.291502622129181,50,67,58.07142857142857,6.48074069840786,59,72.0,64.71428571428571,4.889998764017013,0,0,0.0,0.0,2,19,10.0,5.291502622129181,0,0.66,0.07642857142857143,0.18100604081960034,29.12,29.55,29.268571428571423,0.11792156081690268,29.76,30.21,29.91214285714286,0.12416977034742364,1.2,12.6,6.3,3.3010487843900576,7,33,20.642857142857142,8.48528137423857,5.5,13.9,8.97857142857143,2.580750806504713
2,2007-07-17,83,69,76,65,69.0,0,11,0.11,29.24,29.89,6.3,23,7.4,74,93,84.28571428571429,5.5677643628300215,59,75,66.21428571428571,4.58257569495584,67,84,75.42857142857143,4.898979485566356,51,67,58.785714285714285,6.0,59,72.0,65.14285714285714,4.605300338608895,0,0,0.0,0.0,2,19,10.428571428571429,4.898979485566356,0,0.66,0.08142857142857143,0.17969449042780886,29.12,29.38,29.25142857142857,0.08734169352932968,29.76,30.05,29.892857142857142,0.09084463249277472,1.2,12.6,6.171428571428571,3.2899447204681516,7,33,21.428571428571427,8.12403840463596,5.5,13.9,8.842857142857143,2.6566938058462775
2,2007-07-18,85,69,77,69,71.0,0,12,0.92,29.18,29.83,10.3,24,10.6,74,93,84.28571428571429,5.5677643628300215,59,75,66.64285714285714,4.58257569495584,67,84,75.64285714285714,4.898979485566356,51,67,59.42857142857143,6.164414002968976,59,72.0,65.57142857142857,4.669282364796308,0,0,0.0,0.0,2,19,10.642857142857142,4.898979485566356,0,0.66,0.08285714285714287,0.17984731008568058,29.12,29.38,29.24142857142857,0.07911599496524452,29.76,30.01,29.881428571428575,0.07882377061005681,1.2,12.6,6.1642857142857155,3.2895188198175833,7,33,21.571428571428573,8.12403840463596,5.5,13.9,8.842857142857143,2.6566938058462775
2,2007-07-19,82,63,73,62,66.0,0,8,0.01,29.26,29.88,7.7,36,14.4,74,93,84.35714285714286,5.5677643628300215,59,75,66.78571428571429,4.58257569495584,67,84,75.71428571428571,4.898979485566356,51,69,59.714285714285715,6.557438524302,59,72.0,65.71428571428571,4.810702354423639,0,0,0.0,0.0,2,19,10.714285714285714,4.898979485566356,0,0.92,0.10142857142857142,0.24547778037806328,29.12,29.38,29.23785714285714,0.08078257346621308,29.76,30.01,29.877857142857145,0.08001716848743969,1.2,12.6,6.678571428571428,3.3360913498442297,7,33,21.5,8.06225774829855,5.5,13.9,8.971428571428572,2.6976994676172543
2,2007-07-20,74,62,68,52,59.0,0,3,0.0,29.49,30.12,11.3,4,11.5,74,93,83.92857142857143,5.477225575051661,59,75,66.28571428571429,4.58257569495584,67,84,75.28571428571429,4.898979485566356,51,69,59.857142857142854,6.557438524302,59,72.0,65.64285714285714,4.797549740907697,0,0,0.0,0.0,2,19,10.285714285714286,4.898979485566356,0,0.92,0.10214285714285713,0.2451743044457138,29.12,29.38,29.235714285714288,0.0796834396185964,29.76,30.01,29.874999999999996,0.07910557696959397,1.2,12.6,6.921428571428571,3.2727731293268643,7,36,21.714285714285715,8.426149773176359,5.5,14.4,9.507142857142856,2.9841798991229855
2,2007-07-21,75,58,67,52,59.0,0,2,0.0,29.57,30.21,5.8,4,7.4,74,93,83.21428571428571,6.082762530298219,59,75,65.85714285714286,4.69041575982343,67,84,74.71428571428571,5.196152422706632,51,69,59.5,6.855654600401044,59,72.0,65.21428571428571,5.116768382614039,0,0,0.0,0.0,2,19,9.714285714285714,5.196152422706632,0,0.92,0.10214285714285713,0.2451743044457138,29.12,29.49,29.243571428571432,0.09826237583884495,29.76,30.12,29.88285714285714,0.09698759408601419,1.2,12.6,7.492857142857142,3.2901868746819947,4,36,21.5,8.888194417315589,5.8,14.4,9.935714285714287,2.788880983989303
2,2007-07-22,81,61,71,54,61.0,0,6,0.0,29.54,30.2,1.9,18,3.5,74,93,82.28571428571429,6.244997998398398,58,75,65.14285714285714,5.0990195135927845,67,84,73.92857142857143,5.477225575051661,51,69,58.785714285714285,7.14142842854285,59,72.0,64.57142857142857,5.301876093411662,0,0,0.0,0.0,2,19,8.928571428571429,5.477225575051661,0,0.92,0.10214285714285713,0.2451743044457138,29.12,29.57,29.267142857142858,0.13134971356172492,29.76,30.21,29.904999999999998,0.13072284245097188,1.2,12.6,7.378571428571428,3.3213015454854378,4,36,20.142857142857142,10.0,5.8,14.4,9.885714285714286,2.8302914073553365
2,2007-07-23,82,63,73,55,63.0,0,8,0.0,29.42,30.09,2.9,12,3.9,74,93,81.42857142857143,5.477225575051661,58,72,64.14285714285714,4.358898943540674,67,83,73.0,4.69041575982343,51,69,57.857142857142854,6.782329983125268,59,71.0,63.785714285714285,4.917450424896898,0,0,0.0,0.0,2,18,8.0,4.69041575982343,0,0.92,0.10214285714285713,0.2451743044457138,29.13,29.57,29.29714285714286,0.1426360927151851,29.76,30.21,29.936428571428568,0.14526406421289617,1.2,11.3,6.614285714285715,3.2578561008163596,4,36,19.785714285714285,10.0,3.5,14.4,9.228571428571428,3.1737937918155668
2,2007-07-24,82,65,74,57,64.0,0,9,0.002,29.38,30.03,1.1,21,4.9,74,89,80.64285714285714,4.358898943540674,58,70,63.5,3.7416573867739413,67,80,72.28571428571429,3.7416573867739413,51,69,57.0,6.324555320336759,59,71.0,63.214285714285715,4.4579845640857005,0,0,0.0,0.0,2,15,7.285714285714286,3.7416573867739413,0,0.92,0.085,0.24317609953409358,29.13,29.57,29.315714285714286,0.14031362046470067,29.76,30.21,29.957857142857137,0.14412486954713283,1.2,11.3,6.478571428571429,3.3766571023444456,4,36,19.0,10.14889156509222,3.5,14.4,8.87857142857143,3.480092521190199
2,2007-07-25,83,70,77,60,66.0,0,12,0.0,29.35,29.99,6.4,23,7.0,74,85,80.14285714285714,3.605551275463989,58,69,63.142857142857146,3.1622776601683795,67,77,71.85714285714286,3.0,51,69,56.285714285714285,5.5677643628300215,59,71.0,62.714285714285715,3.87156441106318,0,0,0.0,0.0,2,12,6.857142857142857,3.0,0,0.92,0.07942857142857143,0.24419088192065408,29.14,29.57,29.333571428571435,0.1304198629785379,29.79,30.21,29.977142857142855,0.13326829915790042,1.1,11.3,5.971428571428571,3.622457425864078,4,36,18.857142857142858,10.099504938362077,3.5,14.4,8.500000000000002,3.6110940170535577
2,2007-07-26,84,64,74,65,68.0,0,9,0.89,29.25,29.91,7.2,22,9.9,74,85,80.57142857142857,3.605551275463989,58,70,63.642857142857146,3.7416573867739413,67,77,72.35714285714286,3.3166247903554,51,69,56.92857142857143,5.477225575051661,59,71.0,63.214285714285715,3.806443351609346,0,0,0.0,0.0,2,12,7.357142857142857,3.3166247903554,0,0.92,0.07942857142857143,0.24419088192065408,29.14,29.57,29.338571428571434,0.1295469705644155,29.79,30.21,29.98214285714285,0.13226887368181162,1.1,11.3,5.778571428571429,3.513310639318939,4,36,18.357142857142858,9.643650760992955,3.5,14.4,8.200000000000001,3.5433578164482085
2,2007-07-27,83,70,77,67,70.0,0,12,0.04,29.16,29.8,1.2,36,8.1,74,85,80.85714285714286,3.7416573867739413,58,70,63.92857142857143,3.605551275463989,67,77,72.64285714285714,3.3166247903554,52,69,57.92857142857143,5.5677643628300215,59,71.0,63.785714285714285,3.886437392316465,0,0,0.0,0.0,2,12,7.642857142857143,3.3166247903554,0,0.92,0.14300000000000002,0.3245491547457085,29.14,29.57,29.336428571428577,0.1308320792735212,29.79,30.21,29.98142857142857,0.1326567080769092,1.1,11.3,5.578571428571428,3.3293978599575795,4,36,17.928571428571427,9.327379053088816,3.5,14.4,8.092857142857145,3.4608723412800657
2,2007-07-28,80,70,75,65,68.0,0,10,0.0,29.28,29.91,10.6,3,10.7,74,85,81.5,3.1622776601683795,58,70,64.71428571428571,3.605551275463989,67,77,73.35714285714286,3.0,52,69,58.92857142857143,5.830951894845301,59,71.0,64.57142857142857,3.955799748262246,0,0,0.0,0.0,2,12,8.357142857142858,3.0,0,0.92,0.14585714285714288,0.32336734461049027,29.14,29.57,29.32428571428572,0.1391023024591991,29.79,30.21,29.968571428571433,0.14125030389931356,1.1,11.3,5.521428571428571,3.4016237234655975,4,36,20.0,9.899494936611665,3.5,14.4,8.257142857142858,3.3976721184033964
2,2007-07-29,85,67,76,56,64.0,0,11,0.0,29.34,29.97,6.3,5,6.9,74,85,81.14285714285714,3.0,58,70,65.28571428571429,3.7416573867739413,67,77,73.42857142857143,3.0,52,69,59.642857142857146,6.0,59,71.0,65.0,3.9807227793648035,0,0,0.0,0.0,2,12,8.428571428571429,3.0,0,0.92,0.14585714285714288,0.32336734461049027,29.16,29.57,29.33428571428572,0.12953848764062265,29.8,30.21,29.977142857142866,0.13297938367851064,1.1,11.3,5.678571428571428,3.590409998321077,3,36,18.428571428571427,10.770329614269007,3.5,14.4,8.02857142857143,3.0818147928748765
2,2007-07-30,86,65,76,57,65.0,0,11,0.0,29.39,30.01,3.1,6,4.6,74,85,81.5,3.1622776601683795,58,70,65.5,3.7416573867739413,67,77,73.71428571428571,3.1622776601683795,52,69,59.92857142857143,5.656854249492381,59,71.0,65.21428571428571,3.826598638851107,0,0,0.0,0.0,2,12,8.714285714285714,3.1622776601683795,0,0.92,0.14585714285714288,0.32336734461049027,29.16,29.57,29.340714285714288,0.12724683981049673,29.8,30.21,29.983571428571434,0.13006549491326674,1.1,11.3,6.042857142857143,3.3518569562177105,3,36,18.142857142857142,11.090536506409418,3.5,14.4,8.057142857142859,3.068378245090565
2,2007-07-31,89,69,79,60,68.0,0,14,0.0,29.39,30.02,4.0,7,5.0,74,86,81.78571428571429,3.4641016151377544,58,70,65.42857142857143,3.7416573867739413,67,77,73.85714285714286,3.1622776601683795,52,69,59.714285714285715,5.744562646538029,59,71.0,65.21428571428571,3.826598638851107,0,0,0.0,0.0,2,12,8.857142857142858,3.1622776601683795,0,0.92,0.14085714285714285,0.32516666901354235,29.16,29.57,29.346428571428568,0.12755735620056996,29.8,30.21,29.98857142857143,0.12960633548481443,1.1,11.3,5.864285714285714,3.442630287542259,3,36,16.928571428571427,11.445523142259598,3.5,14.4,7.914285714285714,3.185751244057042
2,2007-08-01,91,69,80,63,70.0,0,15,0.0,29.34,29.98,2.1,13,3.7,74,89,82.21428571428571,3.872983346207417,58,70,65.42857142857143,3.7416573867739413,67,79,74.07142857142857,3.4641016151377544,52,69,59.357142857142854,5.477225575051661,59,71.0,65.14285714285714,3.7592377062202558,0,0,0.0,0.0,2,14,9.071428571428571,3.4641016151377544,0,0.92,0.133,0.3272916836001889,29.16,29.57,29.357142857142854,0.12418525686239071,29.8,30.21,29.997857142857146,0.12662352263113105,1.1,11.3,5.7,3.4749654121134235,3,36,15.785714285714286,11.575836902790225,3.5,14.4,7.742857142857142,3.2787695360195217
2,2007-08-02,91,73,82,66,72.0,0,17,0.0,29.31,29.95,6.5,23,7.2,74,91,82.64285714285714,4.58257569495584,58,70,65.42857142857143,3.7416573867739413,67,80,74.28571428571429,3.7416573867739413,52,67,58.92857142857143,4.898979485566356,59,70.0,65.07142857142857,3.647217816664889,0,0,0.0,0.0,2,15,9.285714285714286,3.7416573867739413,0,0.89,0.0672857142857143,0.23703632586635276,29.16,29.57,29.368571428571418,0.11353461978669684,29.8,30.21,30.00857142857143,0.1173330003325279,1.1,11.3,5.114285714285714,3.3279370239180963,3,36,15.0,11.357816691600547,3.5,14.4,7.25,3.3343780414159587
2,2007-08-03,88,73,81,58,67.0,0,16,0.0,29.36,30.0,3.3,6,5.8,74,91,83.28571428571429,5.0,58,73,66.14285714285714,4.242640687119285,67,82,74.92857142857143,4.242640687119285,52,67,59.214285714285715,5.196152422706632,59,72.0,65.5,4.090326298813975,0,0,0.0,0.0,2,17,9.928571428571429,4.242640687119285,0,0.89,0.06657142857142857,0.237237211468805,29.16,29.57,29.37214285714285,0.1106052281020949,29.8,30.21,30.013571428571428,0.11283801479296592,1.1,11.3,5.028571428571429,3.2711862283672173,3,36,14.071428571428571,9.9498743710662,3.5,11.5,6.735714285714286,2.626962897707934
2,2007-08-04,81,68,75,58,65.0,0,10,0.02,29.36,30.01,5.9,9,6.6,75,91,84.28571428571429,4.358898943540674,58,73,66.92857142857143,4.358898943540674,67,82,75.85714285714286,4.0,52,67,59.642857142857146,4.795831523312719,59,72.0,66.07142857142857,3.647217816664889,0,0,0.0,0.0,2,17,10.857142857142858,4.0,0,0.89,0.06657142857142857,0.237237211468805,29.16,29.57,29.362857142857138,0.10527828115768455,29.8,30.21,30.005,0.10861010011114916,1.1,10.6,4.457142857142857,2.7483461560375892,3,36,14.214285714285714,9.797958971132712,3.5,10.7,6.328571428571429,2.2458264099739016
2,2007-08-05,88,68,78,71,72.0,0,13,0.97,29.15,29.79,7.0,22,10.2,80,91,84.71428571428571,3.605551275463989,61,73,67.64285714285714,3.605551275463989,71,82,76.42857142857143,3.0,54,67,60.07142857142857,4.242640687119285,61,72.0,66.5,3.0571479921904086,0,0,0.0,0.0,6,17,11.428571428571429,3.0,0,0.89,0.068,0.23686542755166018,29.16,29.54,29.347857142857144,0.08684013352827584,29.8,30.2,29.990714285714287,0.09135427956918257,1.1,10.6,4.4642857142857135,2.7522318615589456,3,36,14.571428571428571,9.486832980505138,3.5,10.7,6.271428571428571,2.2265629157026794
2,2007-08-06,85,75,80,72,74.0,0,15,0.05,29.17,29.81,2.6,10,4.6,80,91,85.21428571428571,3.605551275463989,63,73,68.14285714285714,3.0,73,82,76.92857142857143,2.6457513110645907,55,71,61.285714285714285,4.795831523312719,63,72.0,67.28571428571429,2.946407758834252,0,0,0.0,0.0,8,17,11.928571428571429,2.6457513110645907,0,0.97,0.1372857142857143,0.3363995857885103,29.15,29.42,29.319999999999997,0.08292721553822445,29.79,30.09,29.96142857142857,0.08456741897237006,1.1,10.6,4.828571428571428,2.724088717472201,3,36,14.857142857142858,9.643650760992955,3.7,10.7,6.75,2.3037594692822627
2,2007-08-07,92,73,83,73,76.0,0,18,0.06,29.11,29.74,6.3,24,8.8,80,91,85.42857142857143,3.4641016151377544,64,75,69.0,3.1622776601683795,74,82,77.42857142857143,2.449489742783178,56,72,62.5,5.196152422706632,64,74.0,68.07142857142857,3.173551413074723,0,0,0.0,0.0,9,17,12.428571428571429,2.449489742783178,0,0.97,0.14085714285714288,0.3350928360786139,29.15,29.39,29.302142857142858,0.08657398538276344,29.79,30.03,29.94142857142857,0.08493048223804496,1.1,10.6,4.807142857142856,2.741550455690885,3,36,14.714285714285714,9.746794344808963,3.7,10.7,6.799999999999999,2.243966268771573
2,2007-08-08,87,74,81,72,74.0,0,16,0.09,29.18,29.81,1.5,4,6.4,80,92,86.14285714285714,3.7416573867739413,64,75,69.57142857142857,3.0,74,83,78.07142857142857,2.6457513110645907,56,73,63.642857142857146,5.656854249492381,64,76.0,68.92857142857143,3.583386574270119,0,0,0.0,0.0,9,18,13.071428571428571,2.6457513110645907,0,0.97,0.145,0.33359925290453146,29.11,29.39,29.282857142857143,0.09730432605044799,29.74,30.02,29.920714285714286,0.09627399087334751,1.2,10.6,5.178571428571428,2.5459405308870013,3,36,14.928571428571429,9.899494936611665,3.7,10.7,7.078571428571428,2.2319975776898118
2,2007-08-09,85,73,79,71,73.0,0,14,0.46,29.19,29.82,3.1,27,6.3,80,92,86.42857142857143,3.605551275463989,64,75,69.85714285714286,3.3166247903554,74,83,78.35714285714286,2.8284271247461903,56,73,64.5,6.0,64,76.0,69.5,3.7158703297736735,0,0,0.0,0.0,9,18,13.357142857142858,2.8284271247461903,0,0.97,0.1514285714285714,0.33145035926868543,29.11,29.39,29.270714285714288,0.09887554614955933,29.74,30.02,29.907857142857143,0.09830709900249233,1.2,10.6,4.828571428571429,2.6974143093051084,3,36,13.571428571428571,10.0,3.7,10.7,7.035714285714286,2.239370496318155
2,2007-08-10,86,73,80,69,72.0,0,15,0.0,29.32,29.94,3.0,6,5.4,80,92,86.5,3.605551275463989,65,75,70.5,3.0,75,83,78.71428571428571,2.449489742783178,56,73,64.92857142857143,6.244997998398398,64,76.0,69.85714285714286,3.7999421626599057,0,0,0.0,0.0,10,18,13.714285714285714,2.449489742783178,0,0.97,0.12071428571428573,0.27240988024875834,29.11,29.39,29.266428571428573,0.10111738364260257,29.74,30.02,29.90142857142857,0.10106031275029244,1.2,10.6,4.535714285714286,2.642145731395993,3,36,13.928571428571429,10.44030650891055,3.7,10.7,6.778571428571428,2.086653032758652
2,2007-08-11,88,68,78,65,70.0,0,13,0.0,29.38,30.0,3.1,20,3.9,80,92,86.71428571428571,3.4641016151377544,65,75,70.71428571428571,3.0,75,83,78.92857142857143,2.449489742783178,56,73,65.07142857142857,6.324555320336759,64,76.0,70.0,3.8430756913220914,0,0,0.0,0.0,10,18,13.928571428571429,2.449489742783178,0,0.97,0.11785714285714287,0.2735290329528693,29.11,29.39,29.277857142857147,0.09712629141234871,29.74,30.02,29.91142857142857,0.09710083124552311,1.5,10.6,4.664285714285714,2.5077133754929757,3,27,11.785714285714286,8.426149773176359,3.7,10.7,6.585714285714286,2.0798879936030366
2,2007-08-12,87,68,78,67,70.0,0,13,0.23,29.4,30.04,1.9,6,6.6,81,92,87.28571428571429,2.8284271247461903,65,75,70.57142857142857,3.0,75,83,79.14285714285714,2.23606797749979,56,73,65.07142857142857,6.324555320336759,64,76.0,70.14285714285714,3.7999421626599057,0,0,0.0,0.0,10,18,14.142857142857142,2.23606797749979,0,0.97,0.11785714285714287,0.2735290329528693,29.11,29.39,29.285,0.10089979797189495,29.74,30.02,29.91785714285714,0.09993679321132316,1.5,7.0,4.128571428571429,1.8594575600379852,4,27,13.0,8.306623862918075,3.7,10.2,6.100000000000001,1.8233527866585184
2,2007-08-13,80,69,75,54,63.0,0,10,0.0,29.44,30.08,6.9,8,7.7,81,92,87.42857142857143,2.8284271247461903,65,75,70.64285714285714,3.0,75,83,79.28571428571429,2.0,57,73,65.85714285714286,5.744562646538029,65,76.0,70.57142857142857,3.3675895445643818,0,0,0.0,0.0,10,18,14.285714285714286,2.0,0,0.97,0.13428571428571429,0.27281197485882763,29.11,29.4,29.289285714285715,0.10462124256385201,29.74,30.04,29.922857142857143,0.10439780217466853,1.5,7.0,3.814285714285714,1.835905621362234,4,27,13.071428571428571,8.246211251235321,3.7,10.2,6.078571428571429,1.814971316335572
2,2007-08-14,84,65,75,66,69.0,0,10,0.45,29.29,29.92,6.4,23,9.0,80,92,87.0,3.4641016151377544,68,75,70.92857142857143,2.6457513110645907,75,83,79.21428571428571,2.23606797749979,54,73,65.64285714285714,6.164414002968976,63,76.0,70.42857142857143,3.6524867338101776,0,0,0.0,0.0,10,18,14.214285714285714,2.23606797749979,0,0.97,0.13428571428571429,0.27281197485882763,29.11,29.44,29.29285714285714,0.10908208422514251,29.74,30.08,29.927857142857142,0.11039638869710687,1.5,7.0,4.085714285714285,1.996095089016454,4,27,13.214285714285714,8.12403840463596,3.7,10.2,6.300000000000002,1.8098023691510117
2,2007-08-15,81,72,77,69,71.0,0,12,0.83,29.23,29.87,4.9,6,7.1,80,92,86.64285714285714,3.4641016151377544,65,75,70.64285714285714,3.0,75,83,78.92857142857143,2.449489742783178,54,73,66.07142857142857,5.916079783099616,63,76.0,70.5,3.6108809920103346,0,0,0.0,0.0,10,18,13.928571428571429,2.449489742783178,0,0.97,0.16642857142857143,0.28212400827288,29.11,29.44,29.285714285714285,0.10544515787214362,29.74,30.08,29.92071428571429,0.10716373422975704,1.5,7.0,4.257142857142857,2.0890609910138633,4,27,14.357142857142858,8.306623862918075,3.7,10.2,6.585714285714286,1.9021676472492528
2,2007-08-16,77,67,72,65,68.0,0,7,0.0,29.33,29.95,3.5,1,5.7,80,92,85.92857142857143,3.4641016151377544,65,75,70.85714285714286,3.0,75,83,78.71428571428571,2.449489742783178,54,73,66.5,5.916079783099616,63,76.0,70.57142857142857,3.6101200856712556,0,0,0.0,0.0,10,18,13.714285714285714,2.449489742783178,0,0.97,0.22571428571428573,0.32794732892562267,29.11,29.44,29.277857142857147,0.10518690847384803,29.74,30.08,29.912857142857145,0.10651316794206714,1.5,7.0,4.457142857142857,1.9987358642264503,4,27,13.857142857142858,8.602325267042627,3.9,10.2,6.828571428571428,1.7130398403147238
2,2007-08-17,80,65,73,54,62.0,0,8,0.0,29.46,30.08,6.1,31,7.4,77,92,84.92857142857143,3.872983346207417,65,75,70.42857142857143,3.0,72,83,78.0,2.8284271247461903,54,73,66.42857142857143,5.916079783099616,63,76.0,70.28571428571429,3.6464644927248773,0,0,0.0,0.0,7,18,13.0,2.8284271247461903,0,0.97,0.22571428571428573,0.32794732892562267,29.11,29.44,29.279285714285717,0.10579110662885706,29.74,30.08,29.912857142857145,0.10651316794206714,1.5,7.0,4.242857142857143,1.922223986674044,1,27,12.285714285714286,8.774964387392123,3.9,10.2,6.721428571428571,1.7347926373216755
2,2007-08-18,69,60,65,54,58.0,0,0,0.42,29.48,30.15,6.1,13,7.0,77,92,84.35714285714286,4.0,65,75,69.85714285714286,3.3166247903554,72,83,77.42857142857143,3.0,54,73,66.14285714285714,6.4031242374328485,62,76.0,69.92857142857143,4.1964139583566,0,0,0.0,0.0,7,18,12.428571428571429,3.0,0,0.97,0.22571428571428573,0.32794732892562267,29.11,29.46,29.28642857142857,0.11466386613838812,29.74,30.08,29.918571428571425,0.11346684658844312,1.5,7.0,4.442857142857142,1.9618336343307017,1,31,14.071428571428571,9.899494936611665,3.9,10.2,6.835714285714286,1.7220770745089926
2,2007-08-19,69,62,66,63,64.0,0,1,1.33,29.3,29.98,5.5,10,7.5,69,92,83.5,5.744562646538029,60,75,69.28571428571429,4.242640687119285,65,83,76.71428571428571,4.47213595499958,54,73,65.85714285714286,6.855654600401044,58,76.0,69.42857142857143,5.139803733371774,0,0,0.0,0.0,0,18,11.714285714285714,4.47213595499958,0,0.97,0.2542857142857143,0.32606545557400174,29.11,29.48,29.295000000000005,0.1246379371805206,29.74,30.15,29.928571428571423,0.12745177928909426,1.5,7.0,4.457142857142857,1.973951244707811,1,31,14.357142857142858,9.797958971132712,3.9,10.2,6.864285714285715,1.7211834671157307
2,2007-08-20,76,68,72,69,70.0,0,7,0.48,29.21,29.85,2.4,20,5.9,69,92,82.14285714285714,6.708203932499369,60,75,68.85714285714286,4.58257569495584,65,83,75.85714285714286,5.291502622129181,54,73,65.28571428571429,6.782329983125268,58,76.0,68.85714285714286,5.274862635574108,0,0,0.0,0.0,0,18,10.857142857142858,5.291502622129181,0,1.33,0.27999999999999997,0.39397383747577025,29.11,29.48,29.305714285714288,0.11745469081992586,29.74,30.15,29.94214285714286,0.12154002641919234,1.5,6.9,4.35,1.862896834337483,1,31,13.5,9.591663046625438,3.9,9.0,6.671428571428572,1.4483032892258507
2,2007-08-21,85,69,77,70,72.0,0,12,0.01,29.26,29.89,3.5,17,6.0,69,92,81.5,6.855654600401044,60,74,68.35714285714286,4.242640687119285,65,83,75.28571428571429,5.291502622129181,54,73,65.07142857142857,6.557438524302,58,76.0,68.57142857142857,5.079586381015466,0,0,0.0,0.0,0,18,10.285714285714286,5.291502622129181,0,1.33,0.31071428571428567,0.39141684028301954,29.11,29.48,29.30857142857143,0.11434476496423121,29.74,30.15,29.945,0.11863000009726388,1.5,6.9,4.335714285714285,1.87805428890858,1,31,14.214285714285714,9.695359714832659,3.9,9.0,6.764285714285715,1.3431347620439986
2,2007-08-22,90,70,80,70,73.0,0,15,0.88,29.29,29.93,5.1,21,8.4,69,88,81.0,6.244997998398398,60,74,68.07142857142857,4.123105625617661,65,81,74.85714285714286,4.795831523312719,54,72,64.85714285714286,6.324555320336759,58,74.0,68.28571428571429,4.730076783058217,0,0,0.0,0.0,0,16,9.857142857142858,4.795831523312719,0,1.33,0.3071428571428571,0.39409933483106224,29.18,29.48,29.319285714285712,0.1004960225553754,29.81,30.15,29.955714285714286,0.10463962227306825,1.5,6.9,4.135714285714285,1.8002594440619013,1,31,13.714285714285714,9.327379053088816,3.9,9.0,6.564285714285716,1.2194621404897785
2,2007-08-23,89,70,80,69,71.0,0,15,1.96,29.21,29.86,6.7,21,9.1,69,90,81.21428571428571,6.557438524302,60,73,67.78571428571429,3.7416573867739413,65,80,74.78571428571429,4.69041575982343,54,71,64.71428571428571,6.164414002968976,58,73.0,68.21428571428571,4.643913658320325,0,0,0.0,0.0,0,15,9.785714285714286,4.69041575982343,0,1.33,0.36357142857142855,0.4165352906437201,29.19,29.48,29.327142857142857,0.09277172740977378,29.82,30.15,29.964285714285715,0.09637381432687986,1.9,6.9,4.392857142857143,1.6452562511256816,1,31,14.928571428571429,9.055385138137417,3.9,9.0,6.707142857142857,1.3123462756653623
